State,Date,people_vaccinated,total_distributed,share_doses_used,people_vaccinated_per100,Governor,Region,month0,day0,year0,est_population,dist_per_person,prev_day,daily_vaccinated
New Jersey,2021-02-27,1332778,2508320,0.801,15.01,D,N,2,27,2021,8879267.155229846,0.28249178182713103,1296818,35960
New Jersey,2021-02-28,1369258,2508320,0.824,15.42,D,N,2,28,2021,8879753.566796368,0.2824763076060173,1332778,36480
New Jersey,2021-03-01,1392863,2508320,0.836,15.68,D,N,3,1,2021,8883054.846938776,0.2823713286949255,1369258,23605
New Jersey,2021-03-02,1454983,2618060,0.835,16.38,D,N,3,2,2021,8882680.097680097,0.29473762098938616,1392863,62120
New Jersey,2021-03-03,1497304,2780910,0.809,16.86,D,N,3,3,2021,8880806.642941875,0.3131370957400768,1454983,42321
New Jersey,2021-03-04,1550894,2783610,0.835,17.46,D,N,3,4,2021,8882554.410080183,0.3133794482408211,1497304,53590
New Jersey,2021-03-05,1600923,2938890,0.818,18.02,D,N,3,5,2021,8884145.39400666,0.3308016550452457,1550894,50029
New Jersey,2021-03-06,1649599,3070400,0.807,18.57,D,N,3,6,2021,8883139.472267097,0.34564356549682684,1600923,48676
New Jersey,2021-03-07,1684563,3070400,0.825,18.97,D,N,3,7,2021,8880142.329994729,0.3457602238681486,1649599,34964
New Jersey,2021-03-08,1775631,3070400,0.838,19.99,D,N,3,8,2021,8882596.298149075,0.34566470173138447,1684563,91068
New Jersey,2021-03-09,1821711,3161120,0.835,20.51,D,N,3,9,2021,8882062.408581179,0.35589932321866646,1775631,46080
New Jersey,2021-03-10,1871063,3302940,0.822,21.07,D,N,3,10,2021,8880223.065970574,0.37194335946999113,1821711,49352
New Jersey,2021-03-11,1958556,3402540,0.833,22.05,D,N,3,11,2021,8882340.13605442,0.3830679694632168,1871063,87493
New Jersey,2021-03-12,2018387,3517135,0.829,22.72,D,N,3,12,2021,8883745.59859155,0.3959067671363321,1958556,59831
New Jersey,2021-03-13,2090835,3577765,0.842,23.54,D,N,3,13,2021,8882051.826677995,0.4028083904277478,2018387,72448
New Mexico,2021-01-12,43344,177075,0.442,2.07,D,W,1,12,2021,2093913.043478261,0.08456654900332225,NA,43344
New Mexico,2021-01-13,45873,199525,0.41,2.19,D,W,1,13,2021,2094657.5342465753,0.09525423451703617,43344,2529
New Mexico,2021-01-14,73428,204750,0.437,3.5,D,W,1,14,2021,2097942.8571428573,0.09759560385683935,45873,27555
New Mexico,2021-01-15,80172,204750,0.485,3.82,D,W,1,15,2021,2098743.455497382,0.0975583744948361,73428,6744
New Mexico,2021-01-19,112450,204750,0.675,5.36,D,W,1,19,2021,2097947.76119403,0.09759537572254336,80172,32278
New Mexico,2021-01-20,116128,225850,0.635,5.54,D,W,1,20,2021,2096173.285198556,0.10774395494626618,112450,3678
New Mexico,2021-01-21,122956,237725,0.641,5.86,D,W,1,21,2021,2098225.255972696,0.11329813103874559,116128,6828
New Mexico,2021-01-22,130211,248300,0.653,6.21,D,W,1,22,2021,2096795.4911433172,0.11841879718303369,122956,7255
New Mexico,2021-01-23,148964,257075,0.718,7.1,D,W,1,23,2021,2098084.507042254,0.12252842968770976,130211,18753
New Mexico,2021-01-24,162636,257075,0.779,7.76,D,W,1,24,2021,2095824.7422680412,0.12266054256130254,148964,13672
New Mexico,2021-01-25,166530,257075,0.796,7.94,D,W,1,25,2021,2097355.1637279596,0.12257103825136613,162636,3894
New Mexico,2021-01-26,171579,270725,0.776,8.18,D,W,1,26,2021,2097542.7872860637,0.12906768893629172,166530,5049
New Mexico,2021-01-27,176038,303625,0.715,8.4,D,W,1,27,2021,2095690.4761904762,0.14488065076858406,171579,4459
New Mexico,2021-01-28,180272,314750,0.714,8.6,D,W,1,28,2021,2096186.046511628,0.15015365669654743,176038,4234
New Mexico,2021-01-29,189082,317800,0.751,9.02,D,W,1,29,2021,2096252.7716186254,0.15160385441237134,180272,8810
New Mexico,2021-01-30,195327,317900,0.781,9.32,D,W,1,30,2021,2095783.261802575,0.15168553246606972,189082,6245
New Mexico,2021-01-31,204968,317900,0.831,9.78,D,W,1,31,2021,2095787.321063395,0.15168523867140235,195327,9641
New Mexico,2021-02-01,212216,317900,0.866,10.12,D,W,2,1,2021,2096996.0474308303,0.15159780600897196,204968,7248
New Mexico,2021-02-02,213941,351050,0.791,10.2,D,W,2,2,2021,2097460.784313726,0.16736904099728428,212216,1725
New Mexico,2021-02-03,219033,356150,0.8,10.45,D,W,2,3,2021,2096009.5693779907,0.16991811736131082,213941,5092
New Mexico,2021-02-04,224290,364775,0.808,10.7,D,W,2,4,2021,2096168.2242990655,0.17401990726291852,219033,5257
New Mexico,2021-02-05,231864,364875,0.841,11.06,D,W,2,5,2021,2096419.5298372512,0.1740467472311355,224290,7574
New Mexico,2021-02-06,240516,364875,0.884,11.47,D,W,2,6,2021,2096913.6878814297,0.17400573142743103,231864,8652
New Mexico,2021-02-07,245330,364875,0.909,11.7,D,W,2,7,2021,2096837.606837607,0.1740120450006114,240516,4814
New Mexico,2021-02-08,251082,364875,0.939,11.97,D,W,2,8,2021,2097593.984962406,0.17394929744067675,245330,5752
New Mexico,2021-02-09,253534,405500,0.853,12.09,D,W,2,9,2021,2097055.417700579,0.19336637295195122,251082,2452
New Mexico,2021-02-10,258073,411350,0.862,12.31,D,W,2,10,2021,2096450.0406173842,0.1962126413844145,253534,4539
New Mexico,2021-02-11,264105,428675,0.863,12.6,D,W,2,11,2021,2096071.4285714286,0.2045135457488499,258073,6032
New Mexico,2021-02-12,272325,429950,0.904,12.99,D,W,2,12,2021,2096420.3233256352,0.20508768934177912,264105,8220
New Mexico,2021-02-13,276820,429950,0.93,13.2,D,W,2,13,2021,2097121.2121212122,0.2050191460154613,272325,4495
New Mexico,2021-02-14,286538,429950,0.977,13.67,D,W,2,14,2021,2096108.2662765179,0.20511822166693422,276820,9718
New Mexico,2021-02-16,300709,448500,0.989,14.34,D,W,2,16,2021,2096994.4211994421,0.213877536089708,286538,14171
New Mexico,2021-02-17,302820,454350,0.985,14.44,D,W,2,17,2021,2097091.4127423824,0.21665722211214583,300709,2111
New Mexico,2021-02-18,306504,454450,1.003,14.62,D,W,2,18,2021,2096470.5882352942,0.21676907968574635,302820,3684
New Mexico,2021-02-19,379606,599575,0.938,18.1,D,W,2,19,2021,2097270.718232044,0.2858834554775215,306504,73102
New Mexico,2021-02-20,386679,605885,0.955,18.44,D,W,2,20,2021,2096957.700650759,0.2889352512031944,379606,7073
New Mexico,2021-02-21,394841,605885,0.984,18.83,D,W,2,21,2021,2096872.0127456188,0.2889470584361806,386679,8162
New Mexico,2021-02-22,399799,605885,0.998,19.07,D,W,2,22,2021,2096481.3843733612,0.28900089670059204,394841,4958
New Mexico,2021-02-23,404641,660415,0.927,19.3,D,W,2,23,2021,2096585.4922279792,0.31499550218588823,399799,4842
New Mexico,2021-02-24,407609,680475,0.909,19.44,D,W,2,24,2021,2096754.1152263372,0.3245373384787873,404641,2968
New Mexico,2021-02-25,415888,705015,0.9,19.83,D,W,2,25,2021,2097266.7675239537,0.33615895265071366,407609,8279
New Mexico,2021-02-26,428030,736165,0.893,20.41,D,W,2,26,2021,2097158.2557569817,0.35102977945471114,415888,12142
New Mexico,2021-02-27,439875,738705,0.918,20.98,D,W,2,27,2021,2096639.6568160153,0.3523280682011935,428030,11845
New Mexico,2021-02-28,456360,738705,0.955,21.76,D,W,2,28,2021,2097242.647058823,0.35222676834078365,439875,16485
New Mexico,2021-03-01,458941,738705,0.963,21.89,D,W,3,1,2021,2096578.3462768388,0.35233837138107077,456360,2581
New Mexico,2021-03-02,463801,800425,0.901,22.12,D,W,3,2,2021,2096749.5479204338,0.3817456409106492,458941,4860
New Mexico,2021-03-03,472126,821845,0.895,22.52,D,W,3,3,2021,2096474.245115453,0.39201292451591313,463801,8325
New Mexico,2021-03-04,476091,862495,0.863,22.71,D,W,3,4,2021,2096393.6591809774,0.41141843576123055,472126,3965
New Mexico,2021-03-05,489800,894645,0.856,23.36,D,W,3,5,2021,2096746.575342466,0.4266824663127807,476091,13709
New Mexico,2021-03-06,508127,901345,0.889,24.23,D,W,3,6,2021,2097098.6380520016,0.4298057247499149,489800,18327
New Mexico,2021-03-07,515590,901345,0.903,24.59,D,W,3,7,2021,2096746.6449776331,0.42987787874086,508127,7463
New Mexico,2021-03-08,541044,901345,0.925,25.8,D,W,3,8,2021,2097069.7674418604,0.4298116419367002,515590,25454
New Mexico,2021-03-09,545238,972065,0.863,26,D,W,3,9,2021,2097069.2307692308,0.46353500673100556,541044,4194
New Mexico,2021-03-10,546442,988615,0.85,26.06,D,W,3,10,2021,2096861.089792786,0.47147376848778094,545238,1204
New Mexico,2021-03-11,563149,997385,0.87,26.86,D,W,3,11,2021,2096608.339538347,0.4757135518308654,546442,16707
New Mexico,2021-03-12,581690,1024955,0.874,27.74,D,W,3,12,2021,2096935.8327325163,0.4887870119823273,563149,18541
New Mexico,2021-03-13,591927,1035005,0.882,28.23,D,W,3,13,2021,2096801.2752391072,0.49361139380362784,581690,10237
New York State,2021-01-12,543014,1622100,0.357,2.79,D,N,1,12,2021,19462867.383512545,0.0833433207983588,NA,543014
New York State,2021-01-13,587865,1796850,0.352,3.02,D,N,1,13,2021,19465728.47682119,0.09230838712969815,543014,44851
New York State,2021-01-14,617596,1872625,0.368,3.17,D,N,1,14,2021,19482523.659305993,0.09611819458027578,587865,29731
New York State,2021-01-15,671311,1884325,0.402,3.45,D,N,1,15,2021,19458289.85507246,0.0968391885430151,617596,53715
New York State,2021-01-19,884908,1884325,0.531,4.55,D,N,1,19,2021,19448527.472527474,0.09688779794057686,671311,213597
New York State,2021-01-20,926339,2057875,0.509,4.76,D,N,1,20,2021,19460903.36134454,0.10574406345840993,884908,41431
New York State,2021-01-21,982183,2213975,0.504,5.05,D,N,1,21,2021,19449168.316831686,0.11383391638829016,926339,55844
New York State,2021-01-22,1048453,2367075,0.509,5.39,D,N,1,22,2021,19451818.181818184,0.12168913866429873,982183,66270
New York State,2021-01-23,1105935,2395950,0.535,5.69,D,N,1,23,2021,19436467.48681898,0.12327085678633916,1048453,57482
New York State,2021-01-24,1172921,2395950,0.57,6.03,D,N,1,24,2021,19451426.202321723,0.1231760578930721,1105935,66986
New York State,2021-01-25,1215450,2395950,0.592,6.25,D,N,1,25,2021,19447200,0.12320282611378502,1172921,42529
New York State,2021-01-26,1245215,2401900,0.605,6.4,D,N,1,26,2021,19456484.375,0.1234498460105283,1215450,29765
New York State,2021-01-27,1286705,2744450,0.553,6.61,D,N,1,27,2021,19466036.308623295,0.14098658589187113,1245215,41490
New York State,2021-01-28,1320572,2812625,0.58,6.79,D,N,1,28,2021,19448777.61413844,0.1446170579869935,1286705,33867
New York State,2021-01-29,1359970,2823575,0.603,6.99,D,N,1,29,2021,19455937.05293276,0.14512665169084613,1320572,39398
New York State,2021-01-30,1417373,2932775,0.611,7.29,D,N,1,30,2021,19442702.33196159,0.150841943158223,1359970,57403
New York State,2021-01-31,1473614,2932775,0.639,7.58,D,N,1,31,2021,19440817.941952508,0.15085656420202304,1417373,56241
New York State,2021-02-01,1511266,2932775,0.657,7.77,D,N,2,1,2021,19450012.870012872,0.1507852472695078,1473614,37652
New York State,2021-02-02,1541235,2987075,0.658,7.92,D,N,2,2,2021,19460037.87878788,0.15349790265598692,1511266,29969
New York State,2021-02-03,1562945,3241250,0.618,8.03,D,N,2,3,2021,19463823.163138233,0.16652689314083347,1541235,21710
New York State,2021-02-04,1576553,3377325,0.61,8.1,D,N,2,4,2021,19463617.28395062,0.17351990386621952,1562945,13608
New York State,2021-02-05,1610832,3378300,0.631,8.28,D,N,2,5,2021,19454492.75362319,0.17365140498822965,1576553,34279
New York State,2021-02-06,1661253,3378300,0.659,8.54,D,N,2,6,2021,19452611.2412178,0.17366820105065273,1610832,50421
New York State,2021-02-07,1722302,3378300,0.692,8.85,D,N,2,7,2021,19461039.548022598,0.17359298775708326,1661253,61049
New York State,2021-02-08,1767666,3378300,0.716,9.09,D,N,2,8,2021,19446270.627062708,0.17372482697523173,1722302,45364
New York State,2021-02-09,1795592,3428000,0.712,9.23,D,N,2,9,2021,19453867.822318524,0.17621174520715177,1767666,27926
New York State,2021-02-10,1833754,3731300,0.68,9.43,D,N,2,10,2021,19445959.703075293,0.19188047578900985,1795592,38162
New York State,2021-02-11,1869595,3843300,0.682,9.61,D,N,2,11,2021,19454682.622268472,0.19755141086705943,1833754,35841
New York State,2021-02-12,1907783,3870175,0.701,9.81,D,N,2,12,2021,19447329.255861364,0.1990080462505432,1869595,38188
New York State,2021-02-13,1959193,3941225,0.716,10.07,D,N,2,13,2021,19455739.82125124,0.20257389522114463,1907783,51410
New York State,2021-02-14,2007952,3969050,0.737,10.32,D,N,2,14,2021,19456899.2248062,0.20399190817310375,1959193,48759
New York State,2021-02-16,2102037,3993825,0.779,10.81,D,N,2,16,2021,19445300.647548564,0.2053876703882948,2007952,94085
New York State,2021-02-17,2138943,4018450,0.791,11,D,N,2,17,2021,19444936.363636363,0.20665791468028835,2102037,36906
New York State,2021-02-18,2176004,4022525,0.809,11.19,D,N,2,18,2021,19445969.61572833,0.20685648900461578,2138943,37061
New York State,2021-02-19,2296133,4165325,0.828,11.8,D,N,2,19,2021,19458754.237288136,0.21405918124080792,2176004,120129
New York State,2021-02-20,2334012,4165325,0.849,12,D,N,2,20,2021,19450100,0.2141544259412548,2296133,37879
New York State,2021-02-21,2369520,4171175,0.868,12.18,D,N,2,21,2021,19454187.192118227,0.21441014002836017,2334012,35508
New York State,2021-02-22,2408373,4171175,0.89,12.38,D,N,2,22,2021,19453739.903069466,0.21441506984175623,2369520,38853
New York State,2021-02-23,2433665,4836200,0.78,12.51,D,N,2,23,2021,19453756.994404476,0.24859979495945417,2408373,25292
New York State,2021-02-24,2457363,5349415,0.714,12.63,D,N,2,24,2021,19456555.819477435,0.2749415184081473,2433665,23698
New York State,2021-02-25,2490401,5514665,0.703,12.8,D,N,2,25,2021,19456257.8125,0.28343914092549755,2457363,33038
New York State,2021-02-26,2532497,5627205,0.703,13.02,D,N,2,26,2021,19450821.81259601,0.2893042285933606,2490401,42096
New York State,2021-02-27,2595249,5757205,0.705,13.34,D,N,2,27,2021,19454640.179910045,0.2959296572313485,2532497,62752
New York State,2021-02-28,2697721,5757205,0.734,13.87,D,N,2,28,2021,19450043.25883201,0.295999598735377,2595249,102472
New York State,2021-03-01,2784587,5757205,0.757,14.31,D,N,3,1,2021,19459028.6512928,0.2958629180916237,2697721,86866
New York State,2021-03-02,2887869,5987175,0.751,14.84,D,N,3,2,2021,19460033.692722373,0.3076651918767783,2784587,103282
New York State,2021-03-03,2965267,6443525,0.715,15.24,D,N,3,3,2021,19457132.545931756,0.33116519018354845,2887869,77398
New York State,2021-03-04,3059307,6565865,0.721,15.73,D,N,3,4,2021,19448868.40432295,0.3375962479411187,2965267,94040
New York State,2021-03-05,3162405,6849315,0.71,16.26,D,N,3,5,2021,19448985.239852395,0.3521682450540017,3059307,103098
New York State,2021-03-06,3300056,7010045,0.719,16.96,D,N,3,6,2021,19457877.358490564,0.3602677142448492,3162405,137651
New York State,2021-03-07,3447101,7010045,0.747,17.72,D,N,3,7,2021,19453165.91422122,0.3603549690014885,3300056,147045
New York State,2021-03-08,3569927,7010045,0.773,18.35,D,N,3,8,2021,19454643.051771116,0.3603276082396083,3447101,122826
New York State,2021-03-09,3651402,7147625,0.773,18.77,D,N,3,9,2021,19453393.713372402,0.36742303709643587,3569927,81475
New York State,2021-03-10,3781666,7698785,0.739,19.44,D,N,3,10,2021,19453014.40329218,0.39576308537031035,3651402,130264
New York State,2021-03-11,3892844,7894985,0.74,20.01,D,N,3,11,2021,19454492.753623188,0.40581808531243485,3781666,111178
New York State,2021-03-12,4010039,8007325,0.749,20.61,D,N,3,12,2021,19456763.70693838,0.4115445466989224,3892844,117195
New York State,2021-03-13,4226184,8237955,0.764,21.72,D,N,3,13,2021,19457569.06077348,0.42338048367037495,4010039,216145
North Carolina,2021-01-12,189213,836450,0.253,1.8,D,S,1,12,2021,10511833.333333334,0.0795722281238604,NA,189213
North Carolina,2021-01-13,228686,852000,0.313,2.18,D,S,1,13,2021,10490183.486238532,0.08121878908197266,189213,39473
North Carolina,2021-01-14,233038,969700,0.277,2.22,D,S,1,14,2021,10497207.207207207,0.09237695139848437,228686,4352
North Carolina,2021-01-15,259859,999650,0.303,2.48,D,S,1,15,2021,10478185.483870968,0.09540296853293516,233038,26821
North Carolina,2021-01-19,346533,999650,0.401,3.3,D,S,1,19,2021,10501000,0.09519569564803353,259859,86674
North Carolina,2021-01-20,368818,1118250,0.382,3.52,D,S,1,20,2021,10477784.090909092,0.1067258105623912,346533,22285
North Carolina,2021-01-21,406257,1157100,0.409,3.87,D,S,1,21,2021,10497596.899224807,0.11022522688839823,368818,37439
North Carolina,2021-01-22,450144,1192375,0.44,4.29,D,S,1,22,2021,10492867.132867133,0.11363671958306674,406257,43887
North Carolina,2021-01-23,497387,1246600,0.463,4.74,D,S,1,23,2021,10493396.624472573,0.11879852107111767,450144,47243
North Carolina,2021-01-24,552194,1246600,0.511,5.26,D,S,1,24,2021,10497984.790874526,0.1187465999268373,497387,54807
North Carolina,2021-01-25,589436,1246600,0.542,5.62,D,S,1,25,2021,10488185.053380784,0.11885755196492918,552194,37242
North Carolina,2021-01-26,611853,1250900,0.559,5.83,D,S,1,26,2021,10494905.660377359,0.11919116192941769,589436,22417
North Carolina,2021-01-27,627980,1397275,0.513,5.99,D,S,1,27,2021,10483806.34390651,0.13327936001146534,611853,16127
North Carolina,2021-01-28,728551,1399775,0.607,6.95,D,S,1,28,2021,10482748.201438848,0.1335313004854842,627980,100571
North Carolina,2021-01-29,729507,1400375,0.608,6.96,D,S,1,29,2021,10481422.413793104,0.1336054349032977,728551,956
North Carolina,2021-01-30,762635,1423475,0.631,7.27,D,S,1,30,2021,10490165.061898213,0.1356961488785592,729507,33128
North Carolina,2021-01-31,800782,1423475,0.669,7.64,D,S,1,31,2021,10481439.790575916,0.1358091090958588,762635,38147
North Carolina,2021-02-01,818858,1423475,0.685,7.81,D,S,2,1,2021,10484737.516005123,0.13576639356274223,800782,18076
North Carolina,2021-02-02,819119,1490350,0.655,7.81,D,S,2,2,2021,10488079.38540333,0.1420994202307601,818858,261
North Carolina,2021-02-03,855450,1643800,0.625,8.16,D,S,2,3,2021,10483455.88235294,0.15679943889181133,819119,36331
North Carolina,2021-02-04,875375,1715675,0.62,8.35,D,S,2,4,2021,10483532.934131738,0.1636542767385406,855450,19925
North Carolina,2021-02-05,902198,1718275,0.646,8.6,D,S,2,5,2021,10490674.418604651,0.16379070891312106,875375,26823
North Carolina,2021-02-06,939554,1718275,0.682,8.96,D,S,2,6,2021,10486093.749999998,0.16386225805009613,902198,37356
North Carolina,2021-02-07,979112,1718275,0.723,9.34,D,S,2,7,2021,10482997.858672377,0.16391065067122046,939554,39558
North Carolina,2021-02-08,999151,1718275,0.742,9.53,D,S,2,8,2021,10484270.72402938,0.16389075074738452,979112,20039
North Carolina,2021-02-09,1005714,1722275,0.748,9.59,D,S,2,9,2021,10487111.57455683,0.1642277749936861,999151,6563
North Carolina,2021-02-10,1033527,1831875,0.729,9.85,D,S,2,10,2021,10492659.898477158,0.17458633156172987,1005714,27813
North Carolina,2021-02-11,1050246,1938075,0.713,10.01,D,S,2,11,2021,10491968.031968033,0.18471987277266466,1033527,16719
North Carolina,2021-02-12,1075646,1985050,0.729,10.26,D,S,2,12,2021,10483879.142300196,0.18934308313329848,1050246,25400
North Carolina,2021-02-13,1114685,2047050,0.744,10.63,D,S,2,13,2021,10486218.250235183,0.19521336969637162,1075646,39039
North Carolina,2021-02-14,1166560,2067725,0.782,11.12,D,S,2,14,2021,10490647.48201439,0.19710175216019749,1114685,51875
North Carolina,2021-02-16,1198710,2074400,0.812,11.43,D,S,2,16,2021,10487401.57480315,0.19779923417674,1166560,32150
North Carolina,2021-02-17,1223476,2075375,0.836,11.67,D,S,2,17,2021,10483941.730934018,0.19795750999610945,1198710,24766
North Carolina,2021-02-18,1238992,2119250,0.841,11.81,D,S,2,18,2021,10491041.49026249,0.20200568284540982,1223476,15516
North Carolina,2021-02-19,1339762,2293000,0.854,12.77,D,S,2,19,2021,10491480.031323414,0.21855829617499228,1238992,100770
North Carolina,2021-02-20,1353909,2363200,0.85,12.91,D,S,2,20,2021,10487288.923315259,0.2253394578217591,1339762,14147
North Carolina,2021-02-21,1373952,2363200,0.875,13.1,D,S,2,21,2021,10488183.206106871,0.22532024408421836,1353909,20043
North Carolina,2021-02-22,1385902,2363200,0.891,13.21,D,S,2,22,2021,10491309.613928841,0.22525309870394877,1373952,11950
North Carolina,2021-02-23,1389913,2591415,0.817,13.25,D,S,2,23,2021,10489909.433962265,0.24703883444503358,1385902,4011
North Carolina,2021-02-24,1406859,2770825,0.781,13.41,D,S,2,24,2021,10491118.568232663,0.26411149411561496,1389913,16946
North Carolina,2021-02-25,1424748,2809745,0.787,13.58,D,S,2,25,2021,10491516.936671576,0.26781112940674423,1406859,17889
North Carolina,2021-02-26,1469070,2906485,0.786,14.01,D,S,2,26,2021,10485867.237687366,0.27718117482488924,1424748,44322
North Carolina,2021-02-27,1522457,2985475,0.793,14.52,D,S,2,27,2021,10485241.046831956,0.2847311746735704,1469070,53387
North Carolina,2021-02-28,1593807,2985475,0.827,15.2,D,S,2,28,2021,10485572.368421054,0.28472217777936726,1522457,71350
North Carolina,2021-03-01,1634790,2985475,0.846,15.59,D,S,3,1,2021,10486144.964720976,0.28470663051523437,1593807,40983
